Tweets,created,Tweet Count,Retweets,Day,Date,,,,,,,,,,
"Keep going, keep walking if you like crawl, just don't be stagnant!#thursdaymorning
#thursdayvibes 
I sell only qua… https://t.co/fifZno1Kfu",3/25/2021 6:27:17 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
Nigeria: #endsars - Police Officer Denies Leading Attack On Anambra Community https://t.co/KcUMSlqGGb https://t.co/DaDfbCgzSp,3/25/2021 6:26:11 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @olaideolawuwo: @Ai_stephenn @AishaYesufu @TheSPPG Beyond preparing the @TheSPPG Pioneer Class participants to develop #inclusive citize…,3/25/2021 6:24:44 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
RT @TheICIR: #EndSARS: How my brother suddenly went missing at Kuje @PoliceNG Station since 2009 -  Witness | The ICIR https://t.co/GVsHwfE…,3/25/2021 6:23:36 AM,10,TRUE,25,3/25/2021,,,,,,,,,,
RT @samanjar3d: Some of you were really trying to ‘cancel’ Beyonce because she did not tweet #Endsars. I will never stop reminding you of y…,3/25/2021 6:23:21 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @Dei_mills: How I wish the Nigerian government can make us proud the way the Nigerian music industry is making Nigeria great.
Government…",3/25/2021 6:23:06 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"RT @iam__obaino: 1. SARS arrests you illegally.

2. Goes through your phone and collects your money.

3. You run to twitter and complain ta…",3/25/2021 6:22:36 AM,1737,TRUE,25,3/25/2021,,,,,,,,,,
RT @OurnaijanewsC: #EndSARS: My brother has been ‘missing from police custody’ since 2009 – Witness https://t.co/urlkRfjA7W,3/25/2021 6:22:05 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
#EndSARS: My brother has been ‘missing from police custody’ since 2009 – Witness https://t.co/urlkRfjA7W,3/25/2021 6:20:31 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
Some of you were really trying to ‘cancel’ Beyonce because she did not tweet #Endsars. I will never stop reminding you of your foolishness,3/25/2021 6:19:03 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"154 days since the Lekki Massacre <U+0001F494>
You’re more than the oppressors. Free Yourself!
#EndSARS… https://t.co/8m2wfhr4EF",3/25/2021 6:18:01 AM,28,FALSE,25,3/25/2021,,,,,,,,,,
#EndSARS: My brother has been ‘missing from police custody’ since 2009 – Witness https://t.co/Yj5l2nYZVs,3/25/2021 6:17:14 AM,9,FALSE,25,3/25/2021,,,,,,,,,,
#EndSARS: My brother has been ‘missing from police custody’ since 2009 – Witness https://t.co/Yj5l2nHp3U,3/25/2021 6:17:06 AM,7,FALSE,25,3/25/2021,,,,,,,,,,
"How I wish the Nigerian government can make us proud the way the Nigerian music industry is making Nigeria great.
G… https://t.co/IuBsrzQXvM",3/25/2021 6:17:05 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
RT @TimmyBondSpectr: @rootstvnigeria #FreeSolomonAkuma ....Freedom of Speech is a fundamental human right....Those who deprive others of th…,3/25/2021 6:15:19 AM,5,TRUE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Sexy M. F. - Prince &amp; The New Power Generation, 1992, Paisley Park.
On YouTube: https://t.co/h6L1rVXleD

#FridaysForFuture…",3/25/2021 6:15:02 AM,5,TRUE,25,3/25/2021,,,,,,,,,,
@OyeyemiRafiu @charlespossible @trolls_queen @DejiAdesogan @PoliceNG @PoliceNG_CRU @IntlCrimCourt this guy is encou… https://t.co/t5JF5F8DVM,3/25/2021 6:13:02 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @AishaYesufu: Many think that #EndSars protest was a failure because the youth left the streets after they were killed on the streets by…,3/25/2021 6:10:59 AM,2858,TRUE,25,3/25/2021,,,,,,,,,,
"@nafeezi Who ordered the shooting of #EndSARS protesters at Lekki toll gate on 20/10/2020?

#LekkiMassacre",3/25/2021 6:09:28 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"Hey @jidesanwoolu you won't respond now to what @PoliceNG officers have started doing on the street again, if you p… https://t.co/GRa1FOFLon",3/25/2021 6:08:05 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"in the struggle our allegiance remains firm. 
#EndSARS #AccessToJustice #notopolicebrutality #Peace… https://t.co/OB1SqZXG5O",3/25/2021 6:06:03 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"2023 Nigeria Presidential Election
|¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦| 16.9%
#NigeriaElection2023 #EndSars",3/25/2021 6:05:32 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"Dear @jidesanwoolu ,

Who ordered the shooting of #EndSARS protesters at Lekki toll gate on 20/10/2020?

We will no… https://t.co/iH1PTbwQyz",3/25/2021 6:04:58 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"@PoliceNG @rrslagos767
WARN YOUR PEOPLE
Your officers are back on the street with their stupid way of life AGAIN, I… https://t.co/TViirGbKFm",3/25/2021 6:04:53 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @TheNationNews: The #EndSARS protester paraded conscious youth in a careless style. He was the plebeian statue sculpted of spunk and spi…,3/25/2021 6:04:52 AM,6,TRUE,25,3/25/2021,,,,,,,,,,
"RT @Donkelvinsque: March 25, 2021
Verse of the Day
So then, submit to God. Resist the Devil, and he will run away from you.
James 4:7 GNB
h…",3/25/2021 6:04:40 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Ces’t La Vie - Robbie Nevil, 1986, Manhattan Records. 
On YouTube: https://t.co/T20iLRBWTa

#FridaysForFuture #Berlin<U+0001F451> #Cl…",3/25/2021 6:04:27 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"Ces’t La Vie - Robbie Nevil, 1986, Manhattan Records. 
On YouTube: https://t.co/T20iLRBWTa

#FridaysForFuture… https://t.co/mrILaUrTQK",3/25/2021 6:00:14 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"March 25, 2021
Verse of the Day
So then, submit to God. Resist the Devil, and he will run away from you.
James 4:7… https://t.co/JQGGuXuIyv",3/25/2021 6:00:13 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @fijnigeria: #EndSARS Panel Orders Arrest of Absentee Policemen 

https://t.co/QK16R7omxh",3/25/2021 5:57:13 AM,3,TRUE,25,3/25/2021,,,,,,,,,,
RT @TheBiafraExit: During the #EndSARS no justice till today the reason Unknown Gunmen #UGM https://t.co/lk631M97Hl,3/25/2021 5:56:04 AM,28,TRUE,25,3/25/2021,,,,,,,,,,
"We only asked not to be killed
And we were killed the more
#EndSARS 
#EndSARS 
#bbn9ja https://t.co/nLpAsPKj6s",3/25/2021 5:54:51 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"@rosemaryCNN We dey watch you from #Nigeria, @rosemaryCNN <U+0001F642>

#EndSARS remembers your coverage and empathy. <U+0001F642><U+270A><U+2665><U+FE0F>",3/25/2021 5:54:39 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"I don't support nigeria separating.... The problem is the nigeria people 

Is there love in all nigeria tribes?

Th… https://t.co/7JCklVn5AF",3/25/2021 5:53:50 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"We've not forgotten
We still remember the venue of the murder
And we know who did it
#EndSARS
#EndSARS https://t.co/HpghViopaB",3/25/2021 5:52:48 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"It's still fresh in our minds
#EndSARS 
#EndSARS https://t.co/PZUFWnHFWI",3/25/2021 5:52:32 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @Mhiz_Ahnney: 5 months gone already and they are yet to tell us who ordered the shootings at lekki toll gate... Rip to our hero's.
#Lekk…",3/25/2021 5:51:31 AM,525,TRUE,25,3/25/2021,,,,,,,,,,
"@BabatundeKoiki @mekus102 @thenff But they don't have somebody like Buhari as president nah.
Neither do they have a… https://t.co/PsZ9VXLY6Y",3/25/2021 5:51:00 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"JUST IN: Tinubu Announces N50m Donation For Victims Of Katsina Market 

Me: What A Waste Of Money For Political Gai… https://t.co/89BGcYcEnQ",3/25/2021 5:50:49 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
RT @BimbohChekwas: A nation that will not listen to the voices and agitation of her youth is a failed nation! No one should have to beg any…,3/25/2021 5:49:56 AM,7,TRUE,25,3/25/2021,,,,,,,,,,
RT @Btbazes: #EndSARS Youth Representative Nominated As Kwara Commissioner By AbdulRasaq https://t.co/cofzLNkhUn,3/25/2021 5:49:22 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @EnaMamush: Most of the members have less days ahead of them &amp; more days behind them. Some are not there to serve their people. 
#EndSAR…",3/25/2021 5:49:20 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @afroromantics: #endsars
@elrufai    Read this... https://t.co/Uk7TFFtMxe",3/25/2021 5:49:11 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @Offical_dp: Dear #nigerians never you fall victim of @SokoLoan this company or whatever the call themselves are fraudulent. 
The can ha…",3/25/2021 5:49:04 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Into The Groove - Madonna, 1985, Sire Records.
On YouTube: https://t.co/qoWGNr2eeT

#FridaysForFuture #Berlin<U+0001F451> #ClimateCha…",3/25/2021 5:45:04 AM,8,TRUE,25,3/25/2021,,,,,,,,,,
"@DAVID43642324 @OduduwaR The story, most of which are media propaganda. See, when this whole thing is finished we w… https://t.co/DRLBG8h8yH",3/25/2021 5:44:44 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @FestusGreen: 20th of October 2020. Buhari kee many youth for Lekki.  20: 10: 2020 #LekkiMassacre #EndSARS #EndPoliceBrutalityInNigeria…,3/25/2021 5:43:37 AM,47,TRUE,25,3/25/2021,,,,,,,,,,
@SavvyRinu @USinNigeria After you guys stole and diverted the #endsars funds abi? Now you want to show us pictures… https://t.co/LNU6SKYQJH,3/25/2021 5:42:27 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @iDanDizzy: Sars man wida u!!!!!
Nah porthacourt be this we no dey fear anybody!!!!!! #EndSARS https://t.co/1uvIthh8KU",3/25/2021 5:39:37 AM,872,TRUE,25,3/25/2021,,,,,,,,,,
"RT @laurentdarl: Apple Watch now has a camera! 
Would have come in handy during the #EndSars protests.",3/25/2021 5:39:36 AM,4,TRUE,25,3/25/2021,,,,,,,,,,
"RT @EiENigeria: President @Mbuhari has finally constituted the governing board of the @NhrcNigeria. A win for  #EndSARS and #5for5
We stay…",3/25/2021 5:36:42 AM,17,TRUE,25,3/25/2021,,,,,,,,,,
"@SaharaReporters This is a system set to keep youths busy , no more #Endsars,yoruba nation etc.",3/25/2021 5:30:38 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @HRH_bankeoniru: The Gold In Zamfara And Kano States Belong To Their State Governments; The Gold In Osun State Belongs To The Federal Go…,3/25/2021 5:29:25 AM,6,TRUE,25,3/25/2021,,,,,,,,,,
#EndSARS Youth Representative Nominated As Kwara Commissioner By AbdulRasaq https://t.co/cofzLNkhUn,3/25/2021 5:27:13 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
Most of the members have less days ahead of them &amp; more days behind them. Some are not there to serve their people.… https://t.co/jjO9092rSZ,3/25/2021 5:26:54 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @ifemosumichael: Information on #FreeTundeAbass says that SP Adejobi Olumuyiwa, The @PoliceNG PPRO in Lagos is executing the order from…",3/25/2021 5:26:33 AM,462,TRUE,25,3/25/2021,,,,,,,,,,
RT @LeagueofCitize1: @GarShehu Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now. #BuhariMustGO #Revol…,3/25/2021 5:26:22 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
RT @AliyuNazir6: @jrnaib2 I believe if we the Nigerian youth's come together in harmony with one voice with a stand and a clear vision and…,3/25/2021 5:25:57 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @thisismide_: Once I see #EndSARS in your tweet I’m retweeting aggressively !!,3/25/2021 5:25:36 AM,11194,TRUE,25,3/25/2021,,,,,,,,,,
"#endsars
@elrufai    Read this... https://t.co/Uk7TFFtMxe",3/25/2021 5:24:19 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
@jrnaib2 I believe if we the Nigerian youth's come together in harmony with one voice with a stand and a clear visi… https://t.co/tq6ZVaJgPw,3/25/2021 5:16:37 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
@SaharaReporters Dear #nigerians never you fall victim of @SokoLoan this company or whatever the call themselves ar… https://t.co/fy9AafpD24,3/25/2021 5:15:36 AM,3,FALSE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: West End Girls - Pet Shop Boys, 1985,
Parlophone Records.
On YouTube: https://t.co/HpEWBV51VO

#FridaysForFuture #Berlin<U+0001F451>…",3/25/2021 5:15:04 AM,4,TRUE,25,3/25/2021,,,,,,,,,,
"RT @vnekx: Loose (freestyle)
@vnekx
 .. Quavo Rihanna Trump Grammys Tiwa GOAT E choke #BBNaija  rap hiphop  buhari US Breaking News Burna c…",3/25/2021 5:14:59 AM,4,TRUE,25,3/25/2021,,,,,,,,,,
RT @QueenVLion1: Beyoncé: My thoughts and prayers remain with our Nigerian brothers and sisters fighting to #EndSars  https://t.co/NJN6mbfa…,3/25/2021 5:13:42 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"@Murtalaibin Y are there more checkpoints in safe&amp;secure SE than other areas?
Police&amp;military personnel lobby to be… https://t.co/GTb1p8inu0",3/25/2021 5:13:10 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@globaltimesnews Dear #nigerians never you fall victim of @SokoLoan this company or whatever the call themselves ar… https://t.co/N5Kanokib3,3/25/2021 5:12:47 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"@GuardianNigeria Good to hear that a youth is been absorbed into the system, not necessarily because he's an #EndSARS representative.",3/25/2021 5:11:31 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@SaharaReporters Dear #nigerians never you fall victim of @SokoLoan this company or whatever the call themselves ar… https://t.co/5fvPqah65O,3/25/2021 5:10:28 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
RT @Offical_dp: @TheNationNews Dear #nigerians never you fall victim of @SokoLoan this company or whatever the call themselves are fraudule…,3/25/2021 5:09:35 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
@TheNationNews Dear #nigerians never you fall victim of @SokoLoan this company or whatever the call themselves are… https://t.co/0EqwBbPPtd,3/25/2021 5:09:28 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"Dear #nigerians never you fall victim of @SokoLoan this company or whatever the call themselves are fraudulent. 
Th… https://t.co/Z9hHOX2ya2",3/25/2021 5:08:18 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
#OromoProtests #ShutItAllDown #AnglophoneCrisis #RapeNationalEmergency #ChildTrafficking #ZimbabweanLivesMatter… https://t.co/j10S7J1TKF,3/25/2021 5:06:10 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"RT @YemieFASH: This video is quite disturbing, @PoliceNG_CRU. These people were asking what was their offense (in Yoruba language), Policem…",3/25/2021 5:05:07 AM,749,TRUE,25,3/25/2021,,,,,,,,,,
"Forum Terrifying Moment American Idol Contestant, Funke Lagoke Fainted On Stage While Being Judged [video] #Wapbaze… https://t.co/K6yiWda4lL",3/25/2021 5:04:33 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
Beyoncé: My thoughts and prayers remain with our Nigerian brothers and sisters fighting to #EndSars  https://t.co/NJN6mbfabo,3/25/2021 5:01:22 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"@EmekaOkoye Is #EndSARS the only struggle/agitation you think is happening in Nigeria, Bro?",3/25/2021 4:59:01 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"@Sir_elmusty We don’t need #EndSARS, we need police reformation.",3/25/2021 4:55:20 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"@dino_melaye #EndSARS 
If you stole any kobo to buy anything in that picture and you're thanking God for it, calamity will desend.",3/25/2021 4:53:08 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
SO @USinNigeria @UKinNigeria The Slaughter Of 10 October 2020 #LekkiMassacre #Lekkitollgate #EndSARS The Paliaments… https://t.co/j3SRUTlE6U,3/25/2021 4:51:52 AM,4,FALSE,25,3/25/2021,,,,,,,,,,
"@OvieNews @bmlconstructn #EndSARS

Kaduna's drug abuse pandemic.  El Rufai does not Tweet this ugly side

https://t.co/RTlfwDmOkA",3/25/2021 4:50:10 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @prettycachy: This administration of @MBuhari has so dropped the standard that it might be difficult for the next presidency to maintain…,3/25/2021 4:49:30 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @laurentdarl: Apple Watch now has a camera! 
Would have come in handy during the #EndSars protests. https://t.co/mMLSAyI4rO",3/25/2021 4:49:27 AM,4,TRUE,25,3/25/2021,,,,,,,,,,
"RT @Wori_O: Submit yourselves therefore to God. Resist the devil, and he will flee from you.
James 4:7 KJV
#God #JesusChrist #HolySpirit #W…",3/25/2021 4:49:20 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"RT @tisleedeeya: Why did we even bother with #EndSARS? Cos clearly, a thousand and one people also reason like them. https://t.co/PPf2Oa8hue",3/25/2021 4:49:15 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"@RonchessGlobal @elrufai #EndSARS

Kaduna's drug abuse pandemic.  El Rufai does not Tweet this ugly side

https://t.co/RTlfwD5dt2",3/25/2021 4:47:26 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@RonchessGlobal @elrufai @KadunaRenewal @KADRA_kdsg @MLmagaji_Engr @jacksonstepth @samsondavies @Dattijo… https://t.co/oDdwTO6WQN,3/25/2021 4:47:26 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@RonchessGlobal @elrufai @DepGovKaduna @KadunaRenewal @MLmagaji_Engr @jacksonstepth @Dattijo @aminaladan… https://t.co/oAm1DHf5Gs,3/25/2021 4:47:03 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: No Parking On The Dance Floor - Midnight Star, 1983, Solar Records. On YouTube: https://t.co/GNIzEapjJG

#FridaysForFuture…",3/25/2021 4:46:21 AM,6,TRUE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Walking in the Rain - Flash and the Pain, 1978, Epic Records. On YouTube: https://t.co/c2IcAOnDgB #EndSars #FridaysForFutu…",3/25/2021 4:45:04 AM,7,TRUE,25,3/25/2021,,,,,,,,,,
This administration of @MBuhari has so dropped the standard that it might be difficult for the next presidency to m… https://t.co/qKwcvCrUi3,3/25/2021 4:39:36 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"Apple Watch now has a camera! 
Would have come in handy during the #EndSars protests. https://t.co/mMLSAyI4rO",3/25/2021 4:32:59 AM,4,FALSE,25,3/25/2021,,,,,,,,,,
@RonchessGlobal @elrufai @DepGovKaduna @Dattijo @KADRA_kdsg @MLmagaji_Engr @jacksonstepth @samsondavies @KDMoPWI… https://t.co/WIzjqBt0rG,3/25/2021 4:32:30 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"@KadunaMarkets @elrufai #endsars
This is that Kaduna El Rufai hides from Tweeter
https://t.co/cJfQzlytaL",3/25/2021 4:32:20 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
@RonchessGlobal @elrufai @jacksonstepth @KadunaRenewal @OfficialAPCKD @samsondavies @SpeakerZailani @KDStateHA… https://t.co/PlyAZlJkxz,3/25/2021 4:32:01 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"@RonchessGlobal @elrufai #endsars
This is that Kaduna El Rufai hides from Tweeter
https://t.co/cJfQzlytaL",3/25/2021 4:31:44 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"Submit yourselves therefore to God. Resist the devil, and he will flee from you.
James 4:7 KJV
#God #JesusChrist… https://t.co/4CxaOg0T0J",3/25/2021 4:31:42 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"@SamuelUbile @CCECCKADUNA @KadunaRenewal #endsars
This is that Kaduna El Rufai hides from Tweeter
https://t.co/cJfQzlytaL",3/25/2021 4:31:11 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"@L_man__ #endsars
This is that Kaduna El Rufai hides from Tweeter
https://t.co/cJfQzlytaL",3/25/2021 4:30:39 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"@daily_nigerian #endsars
This is that Kaduna El Rufai hides from Tweeter
https://t.co/cJfQzlytaL",3/25/2021 4:30:26 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"@KadunaMarkets @elrufai @idris_nyam @HafizBayero #endsars
This is that Kaduna El Rufai hides from Tweeter
https://t.co/cJfQzlytaL",3/25/2021 4:30:07 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Some Like It Hot - The Power Station, 1985, Parlophone Records. On YouTube: https://t.co/6VVVLnksCH

SenKultEU #ClimateCha…",3/25/2021 4:30:03 AM,9,TRUE,25,3/25/2021,,,,,,,,,,
"@KadunaMarkets @elrufai @idris_nyam @HafizBayero #endsars
This is that Kaduna El Rufai does not tweet.
https://t.co/cJfQzlytaL",3/25/2021 4:29:27 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"Why did we even bother with #EndSARS? Cos clearly, a thousand and one people also reason like them. https://t.co/PPf2Oa8hue",3/25/2021 4:26:32 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @johnsamsonegbo: Another Bayelsan got attacked by Fulani man behind Obele street Yenagoa.
#BuhariMustGo #EndSARS #lagos #NPower #Adekunl…",3/25/2021 4:25:16 AM,5,TRUE,25,3/25/2021,,,,,,,,,,
"RT @Queenyetty1_: Thank you for this masterpiece Falz!! <U+0001F97A> This just brought tears to my eyes <U+0001F494>

#EndSARS https://t.co/vRzk6U5PFY",3/25/2021 4:21:34 AM,784,TRUE,25,3/25/2021,,,,,,,,,,
"RT @khalifa_shema: Just listen to this careless and irresponsible LOOTING OF PUBLIC funds. What a shame and disgrace,  this guy has hard fa…",3/25/2021 4:16:31 AM,1149,TRUE,25,3/25/2021,,,,,,,,,,
RT @TheJessieWoo: What’s happening in Haiti mirrors what’s happening in Nigeria with #EndSars and other African countries. People are being…,3/25/2021 4:06:35 AM,2317,TRUE,25,3/25/2021,,,,,,,,,,
"RT @uniquechukwuma: Wrote this one for @guotransport for her support on #EndSARS 

Using GUO Transport

The organization has become a symbo…",3/25/2021 4:00:27 AM,3,TRUE,25,3/25/2021,,,,,,,,,,
"RT @Rolex7Michael: Gov. @seyiamakinde as the Governor of Oyo State.

In less than 2 years (Ongoing projects under 22 months in office)

Thi…",3/25/2021 3:55:20 AM,55,TRUE,25,3/25/2021,,,,,,,,,,
"RT @rjidey: ...I think I'll try making final posts maybe every 2 Fridays...<U+0001F914>...Either way, here's the finished painting...<U+0001F60A>...
Size: 10 × 1…",3/25/2021 3:54:07 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @ofofonobs: EndSARS: Stefflon Don ‘Rubbishes’ London’s Sunday Protest ...

Follow @ofofonobs <U+2764><U+FE0F>

#ofofonobs #trending #erica #laycon #da…",3/25/2021 3:49:04 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
